 1.14678753e-02	 0.00000000e+00
 1.16595352e-02	 0.00000000e+00
 1.18543982e-02	 0.00000000e+00
 1.20525180e-02	 0.00000000e+00
 1.22539488e-02	 0.00000000e+00
 1.24587462e-02	 0.00000000e+00
 1.26669663e-02	 0.00000000e+00
 1.28786663e-02	 0.00000000e+00
 1.30939044e-02	 0.00000000e+00
 1.33127397e-02	 0.00000000e+00
 1.35352323e-02	 0.00000000e+00
 1.37614435e-02	 1.54607488e-11
 1.39914352e-02	 1.54607488e-11
 1.42252708e-02	 1.54607488e-11
 1.44630143e-02	 1.54607488e-11
 1.47047313e-02	 1.54607488e-11
 1.49504880e-02	 1.54607488e-11
 1.52003519e-02	 1.54607488e-11
 1.54543918e-02	 1.54607488e-11
 1.57126774e-02	 1.54607488e-11
 1.59752797e-02	 1.54607488e-11
 1.62422707e-02	 1.54607488e-11
 1.65137239e-02	 1.54607488e-11
 1.67897139e-02	 1.54607488e-11
 1.70703164e-02	 1.54607488e-11
 1.73556086e-02	 1.54607488e-11
 1.76456687e-02	 1.54607488e-11
 1.79405766e-02	 1.54607488e-11
 1.82404132e-02	 1.54607488e-11
 1.85452609e-02	 1.54607488e-11
 1.88552035e-02	 1.54607488e-11
 1.91703260e-02	 1.54607488e-11
 1.94907152e-02	 1.54607488e-11
 1.98164589e-02	 1.54607488e-11
 2.01476466e-02	 1.54607488e-11
 2.04843695e-02	 1.54607488e-11
 2.08267199e-02	 1.54607488e-11
 2.11747919e-02	 1.54607488e-11
 2.15286812e-02	 1.54607488e-11
 2.18884850e-02	 1.54607488e-11
 2.22543020e-02	 1.54607488e-11
 2.26262329e-02	 1.54607488e-11
 2.30043798e-02	 1.54607488e-11
 2.33888465e-02	 1.54607488e-11
 2.37797388e-02	 1.54607488e-11
 2.41771639e-02	 1.54607488e-11
 2.45812311e-02	 1.54607488e-11
 2.49920514e-02	 1.54607488e-11
 2.54097377e-02	 1.54607488e-11
 2.58344046e-02	 1.86760416e-10
 2.62661689e-02	 1.86760416e-10
 2.67051491e-02	 1.86760416e-10
 2.71514660e-02	 1.86760416e-10
 2.76052420e-02	 1.86760416e-10
 2.80666019e-02	 1.86760416e-10
 2.85356723e-02	 1.86760416e-10
 2.90125823e-02	 1.86760416e-10
 2.94974627e-02	 1.86760416e-10
 2.99904468e-02	 1.86760416e-10
 3.04916700e-02	 1.86760416e-10
 3.10012701e-02	 1.86760416e-10
 3.15193870e-02	 1.86760416e-10
 3.20461630e-02	 1.86760416e-10
 3.25817429e-02	 1.86760416e-10
 3.31262739e-02	 1.86760416e-10
 3.36799055e-02	 1.86760416e-10
 3.42427897e-02	 1.86760416e-10
 3.48150814e-02	 1.86760416e-10
 3.53969376e-02	 1.86760416e-10
 3.59885182e-02	 1.86760416e-10
 3.65899858e-02	 1.86760416e-10
 3.72015056e-02	 1.86760416e-10
 3.78232455e-02	 1.86760416e-10
 3.84553764e-02	 1.95386077e-10
 3.90980720e-02	 1.95386077e-10
 3.97515089e-02	 1.95386077e-10
 4.04158664e-02	 1.95386077e-10
 4.10913272e-02	 1.95386077e-10
 4.17780768e-02	 1.95386077e-10
 4.24763039e-02	 1.95386077e-10
 4.31862003e-02	 1.95386077e-10
 4.39079611e-02	 1.95386077e-10
 4.46417844e-02	 1.95386077e-10
 4.53878720e-02	 1.95386077e-10
 4.61464287e-02	 1.95386077e-10
 4.69176631e-02	 1.95386077e-10
 4.77017869e-02	 6.54871600e-10
 4.84990155e-02	 1.21128475e-09
 4.93095681e-02	 1.21128475e-09
 5.01336672e-02	 1.21128475e-09
 5.09715393e-02	 1.21128475e-09
